SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
309,12:06:33,29/01/2025,K_lowfl_medbth,Karina Guo,,,530,Low,0.061727,1.902105,0.059787,0.571553,2.049874,2.01839,2.996379,0.946504,19.879393,20.189489,29.511738,0.441786,7.5,PSF-01163_20250129120633_7f3,0,0,0,119.742393,488.803619,0.75503,0.5,0.8,17.546824,1,64.94,63.94,24.88,24.01,24.01,101.53,79.8,79.5,0.4,58,3.836,11:58:52,29/01/2025,-1.53,1,0.001,0.001,0.002,-0.187,-0.368,-0.504,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.461063,2.504172,1.073687,0.761835,0.274058,-0.00788,0.913235,0.157884,119.742393,0.001141,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250129120633_7f3,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
310,12:07:05,29/01/2025,K_lowfl_medbth,Karina Guo,,,179,Mid,0.056031,1.910686,0.054435,0.527423,2.048498,2.019613,3.007737,0.959239,19.891785,20.176283,29.624121,0.441786,7.5,PSF-01163_20250129120705_0fd,0,0,0,123.018623,471.296326,0.738978,0.5,0.8,13.937731,1,64.85,63.93,24.89,24.07,24.07,101.53,80.2,79.6,0.8,47,3.836,11:58:52,29/01/2025,-1.53,1,0,0.001,0.002,-0.201,-0.268,-0.401,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.46105,2.504046,1.076882,0.76211,0.273923,-0.007315,0.914386,0.148363,123.018623,0.00115,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250129120705_0fd,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
311,12:07:37,29/01/2025,K_lowfl_medbth,Karina Guo,,,179,Mid,0.108358,1.900627,0.102514,0.945018,2.059754,2.007649,2.972537,0.912783,19.773365,20.286549,29.276566,0.441786,7.5,PSF-01163_20250129120737_a0b,0,0,0,110.902191,436.45047,0.7459,0.5,0.8,12.73572,1,65.17,63.52,24.9,23.87,23.87,101.53,79.7,79.7,0,43,3.836,11:58:52,29/01/2025,-1.53,1,0,0.001,0.003,-0.084,0.014,0.078,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.460508,2.504479,1.073138,0.762369,0.273825,-0.009603,0.915425,0.144478,110.902191,0.001144,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250129120737_a0b,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
312,12:08:04,29/01/2025,K_lowfl_medbth,Karina Guo,,,179,Mid,0.111272,1.901039,0.105119,0.989265,2.066293,2.011771,2.99792,0.931626,19.815229,20.352255,29.528444,0.441786,7.5,PSF-01163_20250129120804_18a,0,0,0,123.725296,478.494293,0.741428,0.5,0.8,13.126292,1,65.34,63.61,24.91,24.02,24.02,101.53,79.7,79.7,0,44,3.835,11:58:52,29/01/2025,-1.53,1,0.001,0,0.003,0.041,0.048,0.248,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.460629,2.504708,1.073291,0.762335,0.273721,-0.00813,0.916342,0.145847,123.725296,0.001132,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250129120804_18a,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
313,12:08:36,29/01/2025,K_lowfl_medbth,Karina Guo,,,390,Low,0.07193,1.904352,0.069312,0.643757,2.046059,2.010649,2.965821,0.919762,19.802568,20.151321,29.209909,0.441786,7.5,PSF-01163_20250129120836_711,0,0,0,116.732597,523.103333,0.776846,0.5,0.8,15.060684,1,64.66,63.54,24.92,23.84,23.84,101.53,79.9,79.3,0.7,48,3.834,11:58:52,29/01/2025,-1.53,1,-0.001,-0.001,0.002,-0.079,-0.272,-0.126,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.460532,2.503788,1.074522,0.7615,0.273613,-0.01024,0.917496,0.149507,116.732597,0.001129,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250129120836_711,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
314,12:09:13,29/01/2025,K_lowfl_medbth,Karina Guo,,,390,Low,0.088967,1.908737,0.085005,0.789456,2.061224,2.017936,2.980743,0.919519,19.87517,20.301519,29.358103,0.441786,7.5,PSF-01163_20250129120913_452,0,0,0,128.283615,566.032288,0.773363,0.5,0.8,16.283461,1,65.08,63.72,24.93,23.92,23.92,101.53,80.1,79.5,0.8,53,3.833,11:58:52,29/01/2025,-1.53,1,0.001,0.001,0.004,-0.018,0.09,0.127,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.460757,2.504356,1.076155,0.76189,0.273451,-0.009474,0.918839,0.153134,128.283615,0.00113,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250129120913_452,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
315,12:10:03,29/01/2025,K_lowfl_medbth,Karina Guo,,,390,Low,0.166463,1.905171,0.153087,1.329026,2.095402,2.022375,2.954945,0.859543,19.918251,20.637487,29.103081,0.441786,7.5,PSF-01163_20250129121003_12a,0,0,0,121.940376,545.547729,0.776481,0.5,0.8,19.629595,1,66.09,63.78,24.95,23.78,23.78,101.53,79.9,79.6,0.5,63,3.833,12:09:46,29/01/2025,-0.73,0,0.001,0.001,0.003,0.121,0.241,0.385,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.460842,2.504629,1.074827,0.762076,0.273246,-0.011297,0.920609,0.162321,121.940376,0.001114,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250129121003_12a,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
316,12:10:47,29/01/2025,K_lowfl_medbth,Karina Guo,,,244,Low,0.200627,1.902532,0.181489,1.526552,2.095227,2.011202,2.928065,0.832838,19.809679,20.637293,28.840475,0.441786,7.5,PSF-01163_20250129121047_d1b,0,0,0,128.398773,544.096802,0.764015,0.5,0.8,21.403675,1,66.02,63.37,24.97,23.62,23.62,101.53,79.8,79.5,0.4,70,3.832,12:09:46,29/01/2025,-0.73,0,0,0,0.004,0.001,-0.118,-0.355,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.460298,2.504532,1.073845,0.761879,0.273068,-0.013168,0.922119,0.168267,128.398773,0.001148,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250129121047_d1b,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
317,12:11:32,29/01/2025,K_lowfl_medbth,Karina Guo,,,244,Low,0.208092,1.903511,0.187585,1.588282,2.094374,2.00701,2.932707,0.838332,19.76853,20.629047,28.886404,0.441786,7.5,PSF-01163_20250129121132_73c,0,0,0,135.906464,553.739929,0.754566,0.5,0.8,22.85623,1,65.91,63.16,24.99,23.65,23.65,101.53,79.9,76.1,4.7,76,3.83,12:09:46,29/01/2025,-0.73,0,-0.001,0,0.004,0.165,0.269,0.651,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.46002,2.504383,1.074209,0.754458,0.272845,-0.013105,0.92372,0.173215,135.906464,0.001145,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250129121132_73c,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
318,12:12:17,29/01/2025,K_lowfl_medbth,Karina Guo,,,244,Low,0.19788,1.900142,0.179217,1.532045,2.086146,2.001676,2.932584,0.846438,19.716137,20.548153,28.88541,0.441786,7.5,PSF-01163_20250129121217_ae9,0,0,0,147.78363,554.998779,0.733723,0.5,0.8,21.30566,1,65.57,62.92,25.01,23.65,23.65,101.52,79.7,75,5.9,73,3.829,12:09:46,29/01/2025,-0.73,0,0.001,0,0.002,-0.039,-0.293,-3.76,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.459698,2.503922,1.072958,0.752071,0.272628,-0.013336,0.925454,0.170491,147.78363,0.001135,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250129121217_ae9,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
319,12:13:06,29/01/2025,K_lowfl_medbth,Karina Guo,,,92,Low,0.110023,1.909133,0.104028,0.952844,2.04737,1.995138,2.954311,0.906941,19.653238,20.167757,29.101643,0.441786,7.5,PSF-01163_20250129121306_16e,0,0,0,160.170792,585.915344,0.726632,0.5,0.8,24.455635,1,64.29,62.65,25.03,23.77,23.77,101.52,80.2,79.4,0.9,84,3.828,12:09:46,29/01/2025,-0.73,0,0,0,0.002,-0.109,-0.335,-0.895,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.459342,2.502177,1.076303,0.761677,0.272441,-0.012164,0.927147,0.180533,160.170792,0.001111,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250129121306_16e,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
320,12:13:36,29/01/2025,K_lowfl_medbth,Karina Guo,,,92,Low,0.118177,1.902301,0.111265,0.975958,2.04625,1.992499,2.914987,0.868737,19.626373,20.155828,28.713005,0.441786,7.5,PSF-01163_20250129121336_46c,0,0,0,148.807175,591.928467,0.748606,0.5,0.8,24.455969,1,64.23,62.54,25.03,23.55,23.55,101.52,79.8,79.7,0.2,82,3.827,12:09:46,29/01/2025,-0.73,0,0,0.001,0.003,-0.078,-0.226,-0.289,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.459199,2.502093,1.073759,0.762229,0.272367,-0.014715,0.928114,0.178386,148.807175,0.001142,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250129121336_46c,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
321,12:14:26,29/01/2025,K_lowfl_medbth,Karina Guo,,,92,Low,0.106229,1.904851,0.100617,0.885731,2.049166,2.000473,2.920929,0.871763,19.706036,20.185696,28.773167,0.441786,7.5,PSF-01163_20250129121426_1a5,0,0,0,149.552109,593.098633,0.747846,0.5,0.8,25.344173,1,64.28,62.76,25.04,23.58,23.58,101.52,79.9,79.9,0.1,85,3.827,12:09:46,29/01/2025,-0.73,0,0,0.001,-9999,-0.148,-0.275,-9999,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.459481,2.502169,1.074708,0.762676,0.27227,-0.01444,0.92965,0.181041,149.552109,0.001157,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250129121426_1a5,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
322,12:15:02,29/01/2025,K_lowfl_medbth,Karina Guo,,,238,Low,0.163184,1.899508,0.150274,1.336332,2.075345,2.001632,2.955717,0.880372,19.717503,20.443624,29.115915,0.441786,7.5,PSF-01163_20250129121502_960,0,0,0,146.575577,577.335815,0.746117,0.5,0.8,23.576269,1,65.08,62.77,25.05,23.78,23.78,101.52,79.6,79.3,0.4,79,3.827,12:09:46,29/01/2025,-0.73,0,0.002,0,0.003,-0.083,-0.194,-0.51,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.459491,2.503243,1.072723,0.761464,0.27219,-0.012334,0.930879,0.176059,146.575577,0.001116,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250129121502_960,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
323,12:16:27,29/01/2025,K_lowfl_medbth,Karina Guo,,,238,Low,0.144431,1.895643,0.134206,1.250508,2.062583,1.993413,2.984994,0.922411,19.636051,20.317415,29.403595,0.441786,7.5,PSF-01163_20250129121627_6a2,0,0,0,163.663391,591.476074,0.723297,0.5,0.8,21.842319,1,64.6,62.43,25.07,23.94,23.94,101.52,79.4,79.5,-0.1,75,3.826,12:09:46,29/01/2025,-0.73,0,0.001,0.001,0.003,0.548,-0.323,-0.291,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.459051,2.50259,1.071291,0.761945,0.27197,-0.010734,0.933692,0.173015,163.663391,0.001133,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250129121627_6a2,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
324,12:17:16,29/01/2025,K_lowfl_medbth,Karina Guo,,,238,Low,0.126589,1.89898,0.118677,1.138447,2.056042,1.99321,3.00558,0.949538,19.634539,20.253477,29.607107,0.441786,7.5,PSF-01163_20250129121716_176,0,0,0,37.976501,128.126984,0.703603,0.5,0.8,22.537798,1,64.37,62.4,25.08,24.06,24.06,101.52,79.6,66,17.2,80,3.825,12:09:46,29/01/2025,-0.73,0,0.001,0.001,0.002,0.696,0.597,1.228,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.459012,2.50228,1.072527,0.732586,0.271904,-0.009525,0.935472,0.177002,37.976501,0.001143,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250129121716_176,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
325,12:17:30,29/01/2025,K_lowfl_medbth,Karina Guo,,,484,Mid,0.064328,1.902849,0.062225,0.610894,2.028464,1.994827,3.00042,0.971956,19.650322,19.981665,29.556057,0.441786,7.5,PSF-01163_20250129121730_655,0,0,0,169.072861,471.100677,0.641111,0.5,0.8,20.755604,1,63.5,62.45,25.08,24.03,24.03,101.52,79.8,79.4,0.5,81,3.824,12:09:46,29/01/2025,-0.73,0,0,0,0.006,0.442,0.375,0.75,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.459071,2.501101,1.073963,0.76173,0.27189,-0.009859,0.93591,0.177746,169.072861,0.00114,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250129121730_655,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
326,12:17:56,29/01/2025,K_lowfl_medbth,Karina Guo,,,484,Mid,0.077907,1.904899,0.074846,0.765659,2.031976,1.989875,3.044568,1.012592,19.600332,20.015028,29.989092,0.441786,7.5,PSF-01163_20250129121756_95e,0,0,0,133.697388,493.754272,0.729223,0.5,0.8,26.167643,1,63.6,62.28,25.08,24.27,24.27,101.52,79.9,79.9,0.1,90,3.823,12:09:46,29/01/2025,-0.73,0,0,-0.001,-9999,-0.392,-0.752,-9999,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.45885,2.501231,1.074725,0.762743,0.27185,-0.007177,0.936955,0.185378,133.697388,0.001139,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250129121756_95e,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
327,12:18:21,29/01/2025,K_lowfl_medbth,Karina Guo,,,484,Mid,0.118646,1.908664,0.111703,1.109336,2.051043,1.990211,3.034035,0.982993,19.6035,20.20269,29.88513,0.441786,7.5,PSF-01163_20250129121821_d2c,0,0,0,165.639999,506.711853,0.673108,0.5,0.8,22.849087,1,64.19,62.28,25.08,24.22,24.22,101.52,80.1,79,1.4,85,3.823,12:09:46,29/01/2025,-0.73,0,0.002,0.001,0.003,-0.153,-0.113,-0.222,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.458851,2.502028,1.076128,0.760766,0.271824,-0.007852,0.937842,0.181163,165.639999,0.001123,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250129121821_d2c,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
328,12:18:48,29/01/2025,K_lowfl_medbth,Karina Guo,,,111,Mid,0.140237,1.902263,0.130608,1.239957,2.052104,1.983816,2.991965,0.939861,19.54104,20.213692,29.471539,0.441786,7.5,PSF-01163_20250129121848_b37,0,0,0,152.668121,560.160767,0.727457,0.5,0.8,24.016659,1,64.21,62.08,25.08,23.98,23.98,101.52,79.8,79.3,0.6,83,3.822,12:09:46,29/01/2025,-0.73,0,0.001,0,0.003,-0.089,-0.225,-0.605,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.458582,2.502065,1.073745,0.76152,0.271809,-0.010467,0.938748,0.179138,152.668121,0.001145,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250129121848_b37,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
329,12:19:19,29/01/2025,K_lowfl_medbth,Karina Guo,,,111,Mid,0.145239,1.905397,0.134953,1.264537,2.053753,1.98426,2.981438,0.927685,19.545313,20.22983,29.367693,0.441786,7.5,PSF-01163_20250129121919_f3e,0,0,0,163.684845,585.115295,0.720252,0.5,0.8,21.604191,1,64.26,62.08,25.09,23.92,23.92,101.52,80,79.7,0.3,75,3.822,12:09:46,29/01/2025,-0.73,0,0.001,0,0.003,-0.501,-0.461,-0.753,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.458592,2.502127,1.074911,0.762404,0.271791,-0.01114,0.939761,0.172573,163.684845,0.001126,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250129121919_f3e,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
330,12:19:51,29/01/2025,K_lowfl_medbth,Karina Guo,,,111,Mid,0.12449,1.901979,0.116843,1.1405,2.047261,1.984439,3.013456,0.966194,19.548138,20.166985,29.684683,0.441786,7.5,PSF-01163_20250129121951_c3b,0,0,0,149.672989,563.712708,0.734487,0.5,0.8,21.122133,1,64.03,62.07,25.09,24.1,24.1,101.52,79.8,79.5,0.3,72,3.816,12:09:46,29/01/2025,-0.73,0,0,0,0.002,-0.235,0.16,0.203,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.458568,2.501818,1.07364,0.761963,0.271724,-0.009224,0.940806,0.169882,149.672989,0.001145,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250129121951_c3b,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
331,12:20:32,29/01/2025,K_lowfl_medbth,Karina Guo,,,425,High,0.070172,1.901676,0.067675,0.689527,2.025809,1.98781,3.034405,1.008596,19.580326,19.95463,29.889507,0.441786,7.5,PSF-01163_20250129122032_6a5,0,0,0,136.414642,521.890259,0.738614,0.5,0.8,20.656977,1,63.25,62.07,25.12,24.22,24.22,101.52,79.8,79.5,0.3,70,3.819,12:20:10,29/01/2025,-1.49,1,0.001,0,0.002,0.035,0.078,0.373,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.45856,2.501785,1.073527,0.761867,0.27141,-0.008257,0.942113,0.168163,136.414642,0.001144,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250129122032_6a5,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
332,12:21:09,29/01/2025,K_lowfl_medbth,Karina Guo,,,425,High,0.027874,1.903002,0.027471,0.296949,2.005504,1.98915,3.075446,1.069942,19.5931,19.754183,30.2931,0.441786,7.5,PSF-01163_20250129122109_282,0,0,0,142.247559,507.82193,0.719887,0.5,0.8,18.688246,1,62.57,62.06,25.13,24.44,24.44,101.52,79.8,79.5,0.4,65,3.819,12:20:10,29/01/2025,-1.49,1,0.001,0.001,0.002,-0.028,-0.094,-0.258,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.458555,2.500862,1.07402,0.76197,0.271281,-0.005878,0.943267,0.163799,142.247559,0.001114,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250129122109_282,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
333,12:21:29,29/01/2025,K_lowfl_medbth,Karina Guo,,,425,High,0.035734,1.903296,0.035076,0.365195,2.014081,1.993975,3.044747,1.030666,19.641054,19.839102,29.991373,0.441786,7.5,PSF-01163_20250129122129_13b,0,0,0,134.016037,492.861267,0.728086,0.5,0.8,17.631489,1,62.82,62.2,25.14,24.27,24.27,101.52,79.8,79.6,0.4,61,3.818,12:20:10,29/01/2025,-1.49,1,0.001,0,-9999,-0.401,-0.8,-9999,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.458728,2.501201,1.074129,0.762005,0.27123,-0.007808,0.94388,0.160007,134.016037,0.001131,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250129122129_13b,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
334,12:22:51,29/01/2025,K_lowfl_medbth,Karina Guo,,,495,High,0.039969,1.901669,0.039147,0.42853,2.01404,1.990421,3.097388,1.083348,19.606146,19.838797,30.510048,0.441786,7.5,PSF-01163_20250129122251_637,0,0,0,141.624924,440.011383,0.678134,0.5,0.8,18.785929,1,62.72,61.99,25.16,24.56,24.56,101.52,79.8,76.7,3.9,69,3.818,12:20:10,29/01/2025,-1.49,1,-0.001,0,0.002,0.163,0.712,1.868,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.458448,2.501059,1.073525,0.755713,0.270941,-0.004897,0.946601,0.167588,141.624924,0.001134,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250129122251_637,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
335,12:25:23,29/01/2025,K_lowfl_medbth,Karina Guo,,,621,Mid,0.027685,1.901572,0.027288,0.288429,2.000044,1.984144,3.046412,1.046368,19.544752,19.701374,30.008589,0.441786,7.5,PSF-01163_20250129122523_ffd,0,0,0,170.309906,510.481232,0.666374,0.5,0.8,19.600222,1,62.14,61.65,25.2,24.28,24.28,101.52,79.8,79.3,0.5,74,3.815,12:20:10,29/01/2025,-1.49,1,0.001,0.001,0.002,-0.166,0.01,-0.048,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.457997,2.500264,1.073489,0.761535,0.270521,-0.008443,0.951907,0.171308,170.309906,0.001145,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250129122523_ffd,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
336,12:25:53,29/01/2025,K_lowfl_medbth,Karina Guo,,,621,Mid,0.028878,1.900804,0.028446,0.29583,1.999437,1.98312,3.029047,1.02961,19.53491,19.695637,29.837904,0.441786,7.5,PSF-01163_20250129122553_3f6,0,0,0,147.210007,519.353271,0.716551,0.5,0.8,21.075279,1,62.11,61.6,25.21,24.19,24.19,101.52,79.7,79.7,0.1,74,3.814,12:20:10,29/01/2025,-1.49,1,0,0,0.002,0.3,0.829,0.782,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.457932,2.500213,1.073204,0.762259,0.270469,-0.009564,0.952946,0.171305,147.210007,0.001138,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250129122553_3f6,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
