SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
167,10:28:20,14/01/2025,K_lowfl_medbth,Karina Guo,,,574,High,0.220529,1.906039,0.19766,2.07549,2.610909,2.498399,3.636234,1.025324,24.792963,25.909464,36.084305,0.441786,7.5,PSF-01163_20250114102820_e10,0,0,0,133.486755,595.950745,0.77601,0.5,0.8,23.99666,1,63.68,60.94,29.33,27.27,27.27,100.77,80,79.4,0.7,77,3.875,10:25:53,14/01/2025,-1.48,1,0.001,0,0.003,0.123,0.098,-0.042,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.456244,2.501592,1.07515,0.761712,0.229622,-0.021638,0.636636,0.174591,133.486755,0.001158,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114102820_e10,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
168,10:28:55,14/01/2025,K_lowfl_medbth,Karina Guo,,,308,Low,0.210386,1.904694,0.189459,2.014743,2.600098,2.490765,3.638572,1.038475,24.716408,25.801338,36.106346,0.441786,7.5,PSF-01163_20250114102855_278,0,0,0,129.895447,575.147522,0.774153,0.5,0.8,25.534122,1,63.41,60.74,29.34,27.28,27.28,100.77,79.9,79.7,0.3,82,3.875,10:25:53,14/01/2025,-1.48,1,0,0.001,0.003,-0.043,0.084,0.059,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.455988,2.501221,1.074649,0.762251,0.229601,-0.021539,0.638648,0.17907,129.895447,0.001138,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114102855_278,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
169,10:30:52,14/01/2025,K_lowfl_medbth,Karina Guo,,,308,Low,0.192298,1.90447,0.174662,1.992089,2.6072,2.499093,3.720425,1.113225,24.80022,25.873037,36.920334,0.441786,7.5,PSF-01163_20250114103052_4f1,0,0,0,136.844513,560.470093,0.75584,0.5,0.8,25.739017,1,63.47,60.84,29.37,27.66,27.66,100.77,79.9,64,19.9,85,3.873,10:25:53,14/01/2025,-1.48,1,0,0.001,-9999,-0.316,-0.565,-9999,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.456102,2.501293,1.074566,0.728391,0.229313,-0.01752,0.645483,0.181397,136.844513,0.001148,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114103052_4f1,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
170,10:31:30,14/01/2025,K_lowfl_medbth,Karina Guo,,,308,Low,0.179353,1.902728,0.163903,1.806003,2.604986,2.506865,3.680644,1.075658,24.878639,25.852413,36.527458,0.441786,7.5,PSF-01163_20250114103130_a02,0,0,0,123.090508,554.573181,0.778045,0.5,0.8,27.478216,1,63.37,60.99,29.38,27.48,27.48,100.76,79.8,74.5,6.6,88,3.872,10:25:53,14/01/2025,-1.48,1,0,0.001,0.004,0.246,0.349,0.597,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.456299,2.501165,1.073918,0.751059,0.229218,-0.019766,0.647568,0.184145,123.090508,0.001139,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114103130_a02,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
171,10:33:32,14/01/2025,K_lowfl_medbth,Karina Guo,,,397,Mid,0.255201,1.90114,0.224998,2.348503,2.627235,2.499531,3.64625,1.019015,24.80592,26.073282,36.186222,0.441786,7.5,PSF-01163_20250114103332_564,0,0,0,143.315079,620.46936,0.769022,0.5,0.8,24.90498,1,63.88,60.78,29.39,27.32,27.32,100.76,79.7,73.6,7.7,81,3.869,10:25:53,14/01/2025,-1.48,1,-0.001,0,0.004,0.511,0.936,1.635,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.456019,2.501851,1.073328,0.748953,0.229131,-0.021727,0.654414,0.17777,143.315079,0.001143,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114103332_564,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
172,10:34:17,14/01/2025,K_lowfl_medbth,Karina Guo,,,397,Mid,0.262383,1.907848,0.230661,2.332503,2.640858,2.514624,3.628064,0.987205,24.95682,26.209652,36.007339,0.441786,7.5,PSF-01163_20250114103417_0f7,0,0,0,125.864624,534.235962,0.764403,0.5,0.8,24.69643,1,64.2,61.13,29.39,27.23,27.23,100.76,80.1,77,3.9,81,3.867,10:25:53,14/01/2025,-1.48,1,0.002,-0.001,0.002,-0.175,-0.197,-0.204,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.456483,2.502283,1.075824,0.756439,0.229099,-0.022751,0.656962,0.177602,125.864624,0.001138,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114103417_0f7,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
173,10:34:52,14/01/2025,K_lowfl_medbth,Karina Guo,,,397,Mid,0.246313,1.903071,0.218086,2.271971,2.620917,2.497528,3.638056,1.017139,24.785788,26.010321,36.104542,0.441786,7.5,PSF-01163_20250114103452_649,0,0,0,149.737717,608.402954,0.753884,0.5,0.8,25.203966,1,63.71,60.71,29.39,27.28,27.28,100.76,79.8,70,12.3,84,3.867,10:25:53,14/01/2025,-1.48,1,-0.001,0,0.002,0.263,0.738,1.798,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.455931,2.501616,1.074046,0.74132,0.229086,-0.022227,0.658765,0.180046,149.737717,0.001138,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114103452_649,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
174,10:36:02,14/01/2025,K_lowfl_medbth,Karina Guo,,,326,Mid,0.062551,1.903044,0.060561,0.818845,2.554045,2.509547,3.872904,1.318859,24.907547,25.34919,38.439018,0.441786,7.5,PSF-01163_20250114103602_4ee,0,0,0,131.300568,498.532898,0.736626,0.5,0.8,25.430986,1,62.1,61.01,29.39,28.35,28.35,100.75,79.8,79.3,0.6,86,3.867,10:25:53,14/01/2025,-1.48,1,0,0,-9999,-0.13,-0.188,-9999,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.456333,2.499426,1.074036,0.761496,0.229121,-0.009765,0.662476,0.18242,131.300568,0.001117,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114103602_4ee,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
175,10:36:53,14/01/2025,K_lowfl_medbth,Karina Guo,,,326,Mid,0.101928,1.903147,0.096746,1.237392,2.56695,2.49972,3.814817,1.247867,24.809578,25.476831,37.861847,0.441786,7.5,PSF-01163_20250114103653_7e9,0,0,0,150.523422,545.803101,0.724217,0.5,0.8,24.322542,1,62.32,60.69,29.41,28.09,28.09,100.76,79.8,79.2,0.8,84,3.866,10:36:27,14/01/2025,-1.5,1,0.002,0.001,0.004,0.117,0.107,0.134,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.455897,2.499753,1.074074,0.761274,0.22889,-0.013085,0.66524,0.180378,150.523422,0.001166,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114103653_7e9,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
176,10:37:29,14/01/2025,K_lowfl_medbth,Karina Guo,,,326,Mid,0.183147,1.902832,0.167067,1.916669,2.594479,2.49035,3.714206,1.119727,24.716702,25.750181,36.863457,0.441786,7.5,PSF-01163_20250114103729_ac3,0,0,0,143.442032,530.701904,0.729713,0.5,0.8,25.003401,1,63,60.47,29.41,27.63,27.63,100.76,79.8,77,3.6,86,3.865,10:36:27,14/01/2025,-1.5,1,0,-0.001,-0.002,0.142,0.358,0.731,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.455617,2.50068,1.073957,0.756314,0.228924,-0.018351,0.667115,0.181857,143.442032,0.001147,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114103729_ac3,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
177,10:37:59,14/01/2025,K_lowfl_medbth,Karina Guo,,,288,Low,0.027088,1.90323,0.026708,0.352312,2.514436,2.495286,3.801802,1.287367,24.766672,24.956743,37.734356,0.441786,7.5,PSF-01163_20250114103759_a08,0,0,0,133.420944,569.997681,0.765927,0.5,0.8,26.052044,1,61.09,60.62,29.4,28.03,28.03,100.75,79.8,79.3,0.6,85,3.864,10:36:27,14/01/2025,-1.5,1,-0.001,-0.001,0.005,-0.111,0.067,0.14,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.455814,2.498079,1.074105,0.761509,0.228999,-0.013626,0.668763,0.181311,133.420944,0.001146,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114103759_a08,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
178,10:39:03,14/01/2025,K_lowfl_medbth,Karina Guo,,,288,Low,0.022785,1.905558,0.022516,0.318662,2.518615,2.501322,3.899152,1.380537,24.825907,24.997545,38.699535,0.441786,7.5,PSF-01163_20250114103903_ebe,0,0,0,131.857391,577.548279,0.771695,0.5,0.8,28.229229,1,61.22,60.8,29.39,28.47,28.47,100.75,80,79.5,0.6,91,3.863,10:36:27,14/01/2025,-1.5,1,0,0,-0.001,0.004,0.242,0.324,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.456048,2.49826,1.074971,0.76183,0.229078,-0.008464,0.672282,0.186893,131.857391,0.001143,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114103903_ebe,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
179,10:39:27,14/01/2025,K_lowfl_medbth,Karina Guo,,,288,Low,0.082943,1.905378,0.079483,1.060661,2.574538,2.517004,3.875972,1.301435,24.982241,25.553282,38.47052,0.441786,7.5,PSF-01163_20250114103927_9c1,0,0,0,127.922417,537.387756,0.761955,0.5,0.8,27.583838,1,62.58,61.18,29.39,28.36,28.36,100.75,80,74.7,6.6,91,3.862,10:36:27,14/01/2025,-1.5,1,0.001,0,-9999,0.08,0.005,-9999,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.456555,2.500117,1.074903,0.751373,0.229092,-0.009643,0.673631,0.186068,127.922417,0.001163,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114103927_9c1,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
180,10:40:26,14/01/2025,K_lowfl_medbth,Karina Guo,,,299,High,0.166171,1.908093,0.152859,1.763508,2.607419,2.51197,3.733183,1.125764,24.932583,25.879963,37.053745,0.441786,7.5,PSF-01163_20250114104026_c56,0,0,0,130.984787,541.472534,0.758095,0.5,0.8,24.50275,1,63.36,61.04,29.4,27.72,27.72,100.75,80.1,69.1,13.7,81,3.834,10:36:27,14/01/2025,-1.5,1,0.002,-0.001,0.003,0.091,0.343,0.227,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.456359,2.501165,1.075915,0.739362,0.229025,-0.017212,0.676814,0.177631,130.984787,0.001141,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114104026_c56,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
181,10:41:02,14/01/2025,K_lowfl_medbth,Karina Guo,,,299,High,0.120805,1.902577,0.113593,1.390556,2.577324,2.501756,3.771801,1.194477,24.831392,25.581448,37.437325,0.441786,7.5,PSF-01163_20250114104102_225,0,0,0,125.530243,542.952393,0.768801,0.5,0.8,27.011389,1,62.6,60.77,29.4,27.9,27.9,100.75,79.8,79.5,0.3,88,3.86,10:36:27,14/01/2025,-1.5,1,-0.001,0,0.003,-0.03,-0.007,-0.174,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.456006,2.500141,1.073862,0.76197,0.228972,-0.015237,0.678723,0.183748,125.530243,0.001174,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114104102_225,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
182,10:41:45,14/01/2025,K_lowfl_medbth,Karina Guo,,,299,High,0.126741,1.899942,0.118815,1.452566,2.589776,2.510709,3.782499,1.192723,24.920933,25.70574,37.544533,0.441786,7.5,PSF-01163_20250114104145_462,0,0,0,130.230896,577.16095,0.774359,0.5,0.8,28.719244,1,62.88,60.96,29.41,27.94,27.94,100.75,79.7,73.7,7.5,93,3.86,10:36:27,14/01/2025,-1.5,1,0,0,0.008,0.128,0.259,0.246,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.456259,2.500518,1.072884,0.749219,0.228912,-0.014752,0.680996,0.187995,130.230896,0.001154,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114104145_462,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
183,10:44:05,14/01/2025,K_lowfl_medbth,Karina Guo,,,450,High,0.060684,1.905584,0.058812,0.741188,2.542305,2.502094,3.772265,1.229959,24.834246,25.233364,37.441181,0.441786,7.5,PSF-01163_20250114104405_c7c,0,0,0,30.473471,98.544716,0.690765,0.5,0.8,27.767208,1,61.68,60.7,29.43,27.9,27.9,100.75,80,79.2,1,100,3.856,10:36:27,14/01/2025,-1.5,1,0,0.001,0.002,0.212,0.395,0.652,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.455918,2.498881,1.07498,0.761217,0.228786,-0.015452,0.688404,0.194757,30.473471,0.001155,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114104405_c7c,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
184,10:44:27,14/01/2025,K_lowfl_medbth,Karina Guo,,,450,High,0.124049,1.901397,0.116452,1.305664,2.58171,2.5107,3.676257,1.094548,24.919727,25.624527,36.488361,0.441786,7.5,PSF-01163_20250114104427_3b7,0,0,0,136.991852,545.798767,0.749007,0.5,0.8,30.651175,1,62.64,60.92,29.42,27.46,27.46,100.75,79.7,79.6,0.2,102,3.857,10:36:27,14/01/2025,-1.5,1,0.002,0,0.007,0.366,0.813,1.001,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.456203,2.500193,1.073424,0.762015,0.228807,-0.02053,0.689577,0.196333,136.991852,0.001148,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114104427_3b7,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
185,10:44:50,14/01/2025,K_lowfl_medbth,Karina Guo,,,450,High,0.154305,1.901439,0.142723,1.687677,2.596011,2.50424,3.749887,1.153875,24.855177,25.766027,37.218513,0.441786,7.5,PSF-01163_20250114104450_36f,0,0,0,140.576721,557.806152,0.747983,0.5,0.8,30.845484,1,63,60.78,29.42,27.8,27.8,100.75,79.7,79.3,0.6,103,3.856,10:36:27,14/01/2025,-1.5,1,-0.001,0,0.003,0.18,0.29,0.414,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.456014,2.500683,1.073439,0.761373,0.228839,-0.016565,0.690837,0.19702,140.576721,0.001148,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114104450_36f,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
186,10:45:43,14/01/2025,K_lowfl_medbth,Karina Guo,,,450,High,0.179466,1.901144,0.163986,1.733892,2.588133,2.493822,3.620623,1.03249,24.751652,25.68771,35.935368,0.441786,7.5,PSF-01163_20250114104543_f71,0,0,0,127.054092,517.819763,0.754636,0.5,0.8,34.872063,1,62.8,60.52,29.42,27.2,27.2,100.75,79.7,79.4,0.4,116,3.855,10:36:27,14/01/2025,-1.5,1,0,0.001,0.003,-0.038,0.185,0.26,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.455671,2.500411,1.07333,0.761753,0.228817,-0.023514,0.693552,0.207831,127.054092,0.001137,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114104543_f71,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
187,10:50:08,14/01/2025,K_lowfl_medbth,Karina Guo,,,140,Low,0.176969,1.905524,0.161931,1.94959,2.631609,2.525898,3.806225,1.174615,25.063238,26.11216,37.767284,0.441786,7.5,PSF-01163_20250114105008_73e,0,0,0,122.532967,530.264832,0.768921,0.5,0.8,49.019993,1,63.52,60.97,29.51,28.05,28.05,100.78,80,68.5,14.4,159,3.85,10:36:27,14/01/2025,-1.5,1,0.001,-0.001,0.003,0.036,0.055,-0.369,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.456252,2.501373,1.074958,0.737966,0.227994,-0.014688,0.708074,0.245973,122.532967,0.001153,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114105008_73e,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
188,10:54:31,14/01/2025,K_lowfl_medbth,Karina Guo,,,220,Mid,0.084734,1.901667,0.081119,1.146382,2.605637,2.543308,3.983094,1.377457,25.239998,25.858555,39.528553,0.441786,7.5,PSF-01163_20250114105431_3b0,0,0,0,106.366753,400.802124,0.734615,0.5,0.8,41.679047,1,61.86,60.38,29.8,28.83,28.83,100.76,79.8,79.3,0.6,142,3.844,10:50:25,14/01/2025,-1.49,1,0,-0.001,-0.002,-0.156,-0.923,-2.119,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.455412,2.49904,1.073524,0.761354,0.2254,-0.008945,0.721692,0.230718,106.366753,0.001152,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114105431_3b0,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
189,10:57:11,14/01/2025,K_lowfl_medbth,Karina Guo,,,220,Mid,0.120264,1.90272,0.113114,1.535919,2.663824,2.580429,3.986858,1.323033,25.609335,26.436991,39.567371,0.441786,7.5,PSF-01163_20250114105711_47e,0,0,0,127.122757,533.942688,0.761917,0.5,0.8,33.354332,1,62.52,60.57,30,28.85,28.85,100.76,79.8,67,16.1,109,3.841,10:50:25,14/01/2025,-1.49,1,0.001,-0.001,0,0.018,0.024,0.065,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.455622,2.499913,1.073915,0.734729,0.223652,-0.011059,0.729895,0.20254,127.122757,0.001139,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114105711_47e,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
190,11:00:24,14/01/2025,K_lowfl_medbth,Karina Guo,,,73,High,0.070571,1.904515,0.06805,0.992089,2.628996,2.575169,4.049456,1.42046,25.554413,26.088556,40.184334,0.441786,7.5,PSF-01163_20250114110024_06e,0,0,0,180.656433,594.622864,0.696183,0.5,0.8,44.109848,1,60.96,59.71,30.21,29.12,29.12,100.77,79.9,79.3,0.8,158,3.838,10:50:25,14/01/2025,-1.49,1,0,0,0.002,0.24,0.561,0.842,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.454454,2.497742,1.074583,0.761399,0.221781,-0.010392,0.739308,0.24512,180.656433,0.001161,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114110024_06e,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
191,11:01:07,14/01/2025,K_lowfl_medbth,Karina Guo,,,73,High,0.104616,1.905452,0.099171,1.375631,2.657473,2.582898,4.009225,1.351752,25.628244,26.368204,39.780674,0.441786,7.5,PSF-01163_20250114110107_86b,0,0,0,179.602859,619.084595,0.70989,0.5,0.8,61.469635,1,61.4,59.68,30.27,28.95,28.95,100.78,80,79.3,0.9,216,3.837,11:00:48,14/01/2025,-1.45,1,0,0.001,0,0.663,0.814,-1.875,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.454406,2.498277,1.074931,0.76134,0.221255,-0.013125,0.741488,0.295633,179.602859,0.001143,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114110107_86b,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
192,11:01:29,14/01/2025,K_lowfl_medbth,Karina Guo,,,73,High,0.094616,1.901595,0.090131,1.229531,2.638155,2.57131,3.967968,1.329813,25.512632,26.175869,39.370323,0.441786,7.5,PSF-01163_20250114110129_7d6,0,0,0,242.766388,633.765198,0.616946,0.5,0.8,52.234688,1,60.87,59.33,30.3,28.77,28.77,100.79,79.8,79.3,0.6,212,3.837,11:00:48,14/01/2025,-1.45,1,0,0,0.002,0.259,0.39,0.357,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.453944,2.497552,1.073497,0.761436,0.221047,-0.015496,0.742541,0.29145,242.766388,0.001147,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114110129_7d6,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
193,11:02:02,14/01/2025,K_lowfl_medbth,Karina Guo,,,747,High,0.163145,1.898669,0.150235,1.917537,2.666252,2.561826,3.910657,1.244405,25.418659,26.454786,38.801876,0.441786,7.5,PSF-01163_20250114110202_0bf,0,0,0,144.066803,585.207947,0.753819,0.5,0.8,69.582199,1,61.43,59.02,30.33,28.52,28.52,100.79,79.6,79.4,0.3,231,3.836,11:00:48,14/01/2025,-1.45,1,0,0.001,0.002,0.097,0.535,1.574,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.45353,2.498298,1.072412,0.761629,0.220808,-0.018747,0.744061,0.308061,144.066803,0.001154,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114110202_0bf,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
194,11:02:30,14/01/2025,K_lowfl_medbth,Karina Guo,,,747,High,0.227968,1.902394,0.203573,2.41974,2.693171,2.56176,3.852272,1.159101,25.41725,26.721075,38.221439,0.441786,7.5,PSF-01163_20250114110230_972,0,0,0,142.225388,594.63324,0.760818,0.5,0.8,81.989975,1,61.97,58.95,30.35,28.26,28.26,100.79,79.8,79.4,0.5,269,3.836,11:00:48,14/01/2025,-1.45,1,0.002,0.001,0.004,0.128,0.279,0.448,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.453433,2.499039,1.073794,0.761594,0.220631,-0.022001,0.745445,0.341676,142.225388,0.001144,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114110230_972,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
